dossiernr,sector_code,probability,predictor_id
88f642c7b9b68bf7fb02b7ce8b53652f90fff8a1,6420,0.320863,10
ed94bbcd3c7d71aa3d437ae114213aed9a26c04c,70222,0.172044,10
ed94bbcd3c7d71aa3d437ae114213aed9a26c04c,64923,0.129758,10
ed94bbcd3c7d71aa3d437ae114213aed9a26c04c,6420,0.599635,10
805db6f0a10b10be8f2d34dd2cf5c44caf0e42fe,70102,0.156042,10
805db6f0a10b10be8f2d34dd2cf5c44caf0e42fe,64923,0.107413,10
805db6f0a10b10be8f2d34dd2cf5c44caf0e42fe,6612,0.0539511,10
ef29951dbd5c69de9405c52a893067ad884bed10,70102,0.220991,10
a32295cef7801a5ebd8456aaaa01991483346661,70221,0.216592,10
a32295cef7801a5ebd8456aaaa01991483346661,70222,0.150535,10
a32295cef7801a5ebd8456aaaa01991483346661,64923,0.0855487,10
a32295cef7801a5ebd8456aaaa01991483346661,6420,0.320863,10
b048121d3f9eb17dce1af2b16628c65b791ed988,5829,0.0205116,10
85681eea915e03d96fe721b05010d4ea097e424a,70102,0.220991,10
b3cefc364772c02bc2cc5089e24b2fb390627ab2,4120,0.505233,10
6f33b6a1f62698e8a298840bf23df43cf837dbb8,70102,0.155354,10
0d73ce73239db80db29aebad2ed1174d0726f505,70221,0.453809,10
0d73ce73239db80db29aebad2ed1174d0726f505,82999,0.0264401,10
0d73ce73239db80db29aebad2ed1174d0726f505,6499,0.0377289,10
df2040b5376b0f06fac64bb9d32dcffa0ef24718,87302,0.220176,10
df2040b5376b0f06fac64bb9d32dcffa0ef24718,8710,0.16349,10
2555088d0c5362dd2da56f2110742087adf42750,70102,0.220991,10
ec8ab18b9f8637ac717845ec868dc347cf299e9e,66191,0.69475,10
277ec55689d2d03d5a3fbfaef3aa55de4b370cf6,70102,0.225858,10
277ec55689d2d03d5a3fbfaef3aa55de4b370cf6,70101,0.0658479,10
277ec55689d2d03d5a3fbfaef3aa55de4b370cf6,6612,0.0532466,10
6d06f81838f407f111516c55dbf3213510df56a3,70101,0.0658479,10
6d06f81838f407f111516c55dbf3213510df56a3,6420,0.515395,10
6d06f81838f407f111516c55dbf3213510df56a3,6612,0.0532466,10
151b26f8b89b94656e384bb3f45f653634f9fdc6,6420,0.354771,10
151b26f8b89b94656e384bb3f45f653634f9fdc6,6832,0.221783,10
151b26f8b89b94656e384bb3f45f653634f9fdc6,6810,0.22046,10
f241a57d9a662824ce4e4f6cf3b7589b1ac5cc0f,70222,0.195806,10
f241a57d9a662824ce4e4f6cf3b7589b1ac5cc0f,82999,0.0297656,10
d2240c8f3552d53d529966fb72a66919b3de1c1d,70102,0.225858,10
d2240c8f3552d53d529966fb72a66919b3de1c1d,70101,0.0658479,10
d2240c8f3552d53d529966fb72a66919b3de1c1d,6612,0.0532466,10
a5083430d45f7f4e8635776886c985319bbdfec6,66292,0.0611219,10
a5083430d45f7f4e8635776886c985319bbdfec6,6630,0.305918,10
a5083430d45f7f4e8635776886c985319bbdfec6,6612,0.0851043,10
cb135dcd746cc1eaabe182e66d3fa8d9e4309200,59112,0.229056,10
cb135dcd746cc1eaabe182e66d3fa8d9e4309200,5912,0.294409,10
cb135dcd746cc1eaabe182e66d3fa8d9e4309200,9003,0.172343,10
cb135dcd746cc1eaabe182e66d3fa8d9e4309200,1820,0.0306102,10
1c253faf98055ba9520e10974ba2d6d75f7ddc2e,93146,0.152563,10
1c253faf98055ba9520e10974ba2d6d75f7ddc2e,9604,0.138901,10
2a4c90454c98e13a435696f8bb1d191800437f8c,6202,0.48788,10
2a4c90454c98e13a435696f8bb1d191800437f8c,6209,0.349811,10
2a4c90454c98e13a435696f8bb1d191800437f8c,6203,0.254781,10
2a4c90454c98e13a435696f8bb1d191800437f8c,6311,0.220108,10
04380f36234d76b1b1ddedbbaaf43557b4122a60,85592,0.172617,10
04380f36234d76b1b1ddedbbaaf43557b4122a60,85322,0.0426499,10
16385b19560891269aeed29881fdfff503742594,78202,0.161924,10
16385b19560891269aeed29881fdfff503742594,6209,0.256511,10
16385b19560891269aeed29881fdfff503742594,5829,0.0296794,10
8bcff411d205b46b88b028b859209c7c991d1b35,45402,0.424212,10
8bcff411d205b46b88b028b859209c7c991d1b35,9529,0.569756,10
deee85c7975fcad109711f598d4475762a534fbd,74101,0.160169,10
deee85c7975fcad109711f598d4475762a534fbd,7021,0.2812,10
deee85c7975fcad109711f598d4475762a534fbd,7311,0.266205,10
deee85c7975fcad109711f598d4475762a534fbd,7320,0.220589,10
83ee2e101e733a8bd983935d7b0da6a5cde8fcea,70222,0.094609,10
83ee2e101e733a8bd983935d7b0da6a5cde8fcea,7021,0.127625,10
83ee2e101e733a8bd983935d7b0da6a5cde8fcea,7320,0.0975925,10
83ee2e101e733a8bd983935d7b0da6a5cde8fcea,7490,0.0905772,10
c6156cfc3a7c082ac18fbfe279312bd9579bdb51,86103,0.0142227,10
231caa4f198fef309f0f529c07e2fd3019d82607,66292,0.0942439,10
231caa4f198fef309f0f529c07e2fd3019d82607,65309,0.0199344,10
03bf8226bc88da8daecca0b68ed1cb16aac38d39,70221,0.200382,10
03bf8226bc88da8daecca0b68ed1cb16aac38d39,82999,0.0202284,10
7143a235f5959966e83ed637019d106653202ee7,72193,0.502468,10
7143a235f5959966e83ed637019d106653202ee7,86221,0.30002,10
7143a235f5959966e83ed637019d106653202ee7,72112,0.108035,10
80e0c8808cb19593fa9caefaa963b8a347ab6224,94996,0.0720942,10
f246c98f0838909f5fa4f1df73eeb582ffae6ced,70102,0.131317,10
f246c98f0838909f5fa4f1df73eeb582ffae6ced,66292,0.0661219,10
f246c98f0838909f5fa4f1df73eeb582ffae6ced,6612,0.0588126,10
cf744f9bd93dfdcdfffbf6709639255dd3c7fa1b,6420,0.456801,10
7faa8d99b2bd6c960961d033157be0d64a66aa4d,64923,0.0718055,10
7faa8d99b2bd6c960961d033157be0d64a66aa4d,6420,0.547539,10
0e4f64cc9f10c5fcd5fd7e60c0f68b3e5c9e31b2,85519,0.512686,10
0e4f64cc9f10c5fcd5fd7e60c0f68b3e5c9e31b2,9609,0.166968,10
58e38cb8e584427a3466b90912f980ba062a13f2,70102,0.177311,10
58e38cb8e584427a3466b90912f980ba062a13f2,66292,0.0652936,10
58e38cb8e584427a3466b90912f980ba062a13f2,6612,0.0608185,10
136e0a4ed603e8111f1f56edcad30b193c14f52c,70102,0.160231,10
136e0a4ed603e8111f1f56edcad30b193c14f52c,64923,0.0701829,10
136e0a4ed603e8111f1f56edcad30b193c14f52c,6612,0.0806477,10
ecf6ff4bcf7d0fefd3caff4d64a0bacbcf788159,70102,0.220991,10
12355c9f6d559dadbd54c1514ef14850227348c8,6612,0.0506873,10
12355c9f6d559dadbd54c1514ef14850227348c8,6499,0.0475092,10
b1e208dc9206386bad4bd505709118ecf075696f,8230,0.256083,10
b1e208dc9206386bad4bd505709118ecf075696f,9002,0.19602,10
b1e208dc9206386bad4bd505709118ecf075696f,7490,0.0551227,10
f47ddc6f886442bc95000d987370d2797e7532c9,88101,0.531059,10
f47ddc6f886442bc95000d987370d2797e7532c9,88102,0.0947466,10
f47ddc6f886442bc95000d987370d2797e7532c9,86104,0.0309421,10
884072c83933da7f45d75beb8fc501ddfb9294c4,47918,0.243396,10
884072c83933da7f45d75beb8fc501ddfb9294c4,47919,0.23148,10
91a2188b8c2540b5c538a177371014b17d44eaeb,64302,0.111946,10
91a2188b8c2540b5c538a177371014b17d44eaeb,6420,0.415831,10
91a2188b8c2540b5c538a177371014b17d44eaeb,6612,0.0942247,10
471406d6b765d658cc5dd3668295fc63ad4ed8b2,70102,0.233581,10
471406d6b765d658cc5dd3668295fc63ad4ed8b2,70101,0.0690054,10
471406d6b765d658cc5dd3668295fc63ad4ed8b2,6612,0.0515292,10
2206c65114dd4cc3f8267d5d464bdce8ab9333ae,85599,0.15415,10
2206c65114dd4cc3f8267d5d464bdce8ab9333ae,85591,0.0101849,10
23ca51f78bd1151247d1b9ce829b757778ebda30,9604,0.250402,10
397ff40ece97eb3401b0a126e88360863da31dee,85591,0.0255801,10
bfd560e414b3bb0a458abd03d2faa017ed50e565,5222,0.210373,10
a4d88026f365d7d4a3bcfcc8f1c227a210f223ea,74103,0.231843,10
a4d88026f365d7d4a3bcfcc8f1c227a210f223ea,85522,0.133488,10
f48022816bc3231bdb0dfaf0a37605a1eb60d813,70102,0.171591,10
f48022816bc3231bdb0dfaf0a37605a1eb60d813,64923,0.0616155,10
0a66001de99d52b9d23003f68c7169bd88df22d2,46471,0.239496,10
0a66001de99d52b9d23003f68c7169bd88df22d2,47591,0.228147,10
0a66001de99d52b9d23003f68c7169bd88df22d2,31012,0.0985264,10
f06857bc408567074426a1b5c6beb35be6fd2116,47721,0.35834,10
f06857bc408567074426a1b5c6beb35be6fd2116,47712,0.222758,10
f06857bc408567074426a1b5c6beb35be6fd2116,47711,0.130946,10
11287c453d1924141217164adb83b1599c638434,69203,0.29651,10
11287c453d1924141217164adb83b1599c638434,69204,0.244956,10
11287c453d1924141217164adb83b1599c638434,69209,0.082244,10
fb21c4bc1e959b04548097cea5fc4969a7d65a79,96022,0.34803,10
fb21c4bc1e959b04548097cea5fc4969a7d65a79,86923,0.0878145,10
fb21c4bc1e959b04548097cea5fc4969a7d65a79,9604,0.579736,10
f8140c020fa7a5c94695db2eea777c5e95d47a31,85592,0.215669,10
f8140c020fa7a5c94695db2eea777c5e95d47a31,93199,0.0514956,10
9029ee07ac74afe49dbdbdaa1747f26a37b30292,7112,0.270334,10
9029ee07ac74afe49dbdbdaa1747f26a37b30292,7490,0.0525327,10
e36d8a75cb3a67b1af5421b6882f6e16e30d2d31,86911,0.225336,10
e36d8a75cb3a67b1af5421b6882f6e16e30d2d31,86103,0.0132557,10
8f98bc6bd4f406c0c4f08232cdd6dbd3821d9be5,9524,0.214801,10
8f98bc6bd4f406c0c4f08232cdd6dbd3821d9be5,9529,0.187772,10
8f98bc6bd4f406c0c4f08232cdd6dbd3821d9be5,1330,0.133363,10
a60059637cf034d900bc6e4be831aa3269a952a4,85599,0.30903,10
a60059637cf034d900bc6e4be831aa3269a952a4,88991,0.175228,10
a60059637cf034d900bc6e4be831aa3269a952a4,88992,0.16661,10
a60059637cf034d900bc6e4be831aa3269a952a4,85322,0.0348449,10
68c69ed3ac066e3762cc6fc5ddef0504ff329fab,47912,0.341464,10
68c69ed3ac066e3762cc6fc5ddef0504ff329fab,47918,0.216809,10
68c69ed3ac066e3762cc6fc5ddef0504ff329fab,47916,0.178647,10
68c69ed3ac066e3762cc6fc5ddef0504ff329fab,6201,0.33077,10
68c69ed3ac066e3762cc6fc5ddef0504ff329fab,6311,0.233683,10
1fbba6d50ef7bc48dc240b47a0ade4662909b7fd,85599,0.14895,10
1fbba6d50ef7bc48dc240b47a0ade4662909b7fd,9003,0.379098,10
1fbba6d50ef7bc48dc240b47a0ade4662909b7fd,5811,0.282799,10
e48eb55ef147f9797b7494c68ceeb27f07b6b937,55102,0.470039,10
e48eb55ef147f9797b7494c68ceeb27f07b6b937,68203,0.193916,10
e48eb55ef147f9797b7494c68ceeb27f07b6b937,5590,0.1026,10
575bb3db80e7f7345ab8bc2ece8025faa6017b52,85599,0.159486,10
575bb3db80e7f7345ab8bc2ece8025faa6017b52,70222,0.119949,10
64bde2e535d88bcf7160a91bd05a93fc54c465ea,70102,0.220991,10
5ba8f18e22ed87dc0eeaff702c82829b354c9328,9604,0.375495,10
5e5196ecda41383df96cf1e568dbea1a0722c25a,64922,0.311144,10
5e5196ecda41383df96cf1e568dbea1a0722c25a,70102,0.212699,10
5e5196ecda41383df96cf1e568dbea1a0722c25a,64923,0.12561,10
5e5196ecda41383df96cf1e568dbea1a0722c25a,6612,0.0513373,10
b235d83dea2d260a13d634b82ac87a52801ad274,64922,0.311144,10
b235d83dea2d260a13d634b82ac87a52801ad274,70102,0.212699,10
b235d83dea2d260a13d634b82ac87a52801ad274,64923,0.12561,10
b235d83dea2d260a13d634b82ac87a52801ad274,6612,0.0513373,10
f08f13f777fd4380a43534e967527f3f2a8608ad,33123,0.244366,10
0c23d06d0750fb266588a3612f77d62b455a5df4,82999,0.0259002,10
0c23d06d0750fb266588a3612f77d62b455a5df4,82992,0.0112914,10
a42972e542b6b088eb4d40b2f971b9ceb7b720ee,85599,0.153784,10
9d092f79f1c810a76548eabf1903450419fd4b87,47914,0.341932,10
9d092f79f1c810a76548eabf1903450419fd4b87,47916,0.241631,10
9d092f79f1c810a76548eabf1903450419fd4b87,47915,0.233335,10
9d092f79f1c810a76548eabf1903450419fd4b87,47919,0.128805,10
345cf3f0b3834691009a45d2340b36e5b1852e5b,01412,0.0963398,10
d2ec70fc6235017c1498309385cc282501f625a2,70221,0.350533,10
6cbed8d5c3de1170d3dcf3c32fb552ebd2fbdc8e,70102,0.17831,10
63d8f152cdbc2f298b09dfabd25320899db9cda6,7112,0.415023,10
63d8f152cdbc2f298b09dfabd25320899db9cda6,3323,0.0305746,10
63d8f152cdbc2f298b09dfabd25320899db9cda6,2712,0.0218744,10
63d8f152cdbc2f298b09dfabd25320899db9cda6,2790,0.020323,10
042a3eea98fd0073732291ce2f9c807dbdfa46cb,85599,0.144909,10
042a3eea98fd0073732291ce2f9c807dbdfa46cb,86923,0.0857262,10
d687f2b3a169a498dba882ff1905e9ec633203a5,70221,0.270153,10
d687f2b3a169a498dba882ff1905e9ec633203a5,70222,0.146353,10
06b889e3de63af792e6cce0826304f9f5c66a615,70222,0.177485,10
06b889e3de63af792e6cce0826304f9f5c66a615,6202,0.230056,10
06b889e3de63af792e6cce0826304f9f5c66a615,7490,0.0528205,10
b86803162e2444fb998993fffa68b862f26e711e,64302,0.118238,10
b86803162e2444fb998993fffa68b862f26e711e,70102,0.0875838,10
b86803162e2444fb998993fffa68b862f26e711e,6420,0.286197,10
b86803162e2444fb998993fffa68b862f26e711e,6612,0.102248,10
581a9d4a863441dea0e1d0ec856e45860341dc03,47999,0.038095,10
581a9d4a863441dea0e1d0ec856e45860341dc03,4615,0.100032,10
581a9d4a863441dea0e1d0ec856e45860341dc03,4618,0.0632067,10
581a9d4a863441dea0e1d0ec856e45860341dc03,7490,0.051075,10
051e2f6fd7f9a4a2998ab595a5639de9b0f08895,69209,0.108476,10
051e2f6fd7f9a4a2998ab595a5639de9b0f08895,82999,0.0349532,10
051e2f6fd7f9a4a2998ab595a5639de9b0f08895,8211,0.193398,10
3ced36951107b4117a15b302f5b7b8962fbd5ce9,71111,0.463586,10
3ced36951107b4117a15b302f5b7b8962fbd5ce9,71112,0.394115,10
f36f7a824992074d107bad0176ec6ee73c1d5bcf,71112,0.287969,10
5af853a5aa7d1d63b50c84d0df2e8a9dcda1d99b,70102,0.220991,10
46395fde69113bb1bc42cfddd0e8219d55ce68ed,70102,0.220991,10
cee93b74b9c3f1c104a91d9cd1746a363b4ea5d7,70222,0.275389,10
cee93b74b9c3f1c104a91d9cd1746a363b4ea5d7,82999,0.0265049,10
2cc3c86a2c5d80d9497fd5d2340407f5b68392fd,4332,0.175384,10
fdff946ac137123f8e2db02fc9bfd2cfbf3d5a37,70221,0.512381,10
fdff946ac137123f8e2db02fc9bfd2cfbf3d5a37,82999,0.0265049,10
a0367406506237e4257ecd0425b1b6cdfb8cc108,64923,0.121744,10
a0367406506237e4257ecd0425b1b6cdfb8cc108,70102,0.111878,10
d44380d78e24d54536d994c320a9577bb3b7dfd2,0910,0.100594,10
d44380d78e24d54536d994c320a9577bb3b7dfd2,3512,0.0588819,10
d44380d78e24d54536d994c320a9577bb3b7dfd2,3513,0.0140173,10
e574f94668c4db98a4bebb641c00ee62cab8cd8a,70221,0.713178,10
e574f94668c4db98a4bebb641c00ee62cab8cd8a,70222,0.456125,10
e574f94668c4db98a4bebb641c00ee62cab8cd8a,70102,0.162362,10
b0c0d6d716db17bbc0521493d77c6e15dd3ffe41,9002,0.165942,10
b0c0d6d716db17bbc0521493d77c6e15dd3ffe41,7490,0.0592978,10
82c74b122bbd2b25ccf1b65fdfc2a63f6c445119,74102,0.164615,10
82c74b122bbd2b25ccf1b65fdfc2a63f6c445119,47918,0.151716,10
bd84df9a2f47e630a45e0d5df182909d7280dd44,70102,0.100522,10
f1862480911d99352f086335c051bdd7af7a399a,45192,0.219662,10
f1862480911d99352f086335c051bdd7af7a399a,45111,0.138783,10
2bb4c88b436eec01cdb2b4c0a3b1362d63d82244,0161,0.630676,10
0d4ee2c6d6a5bc44a3186c0c36d0ee9b86a1fa05,47763,0.546979,10
0d4ee2c6d6a5bc44a3186c0c36d0ee9b86a1fa05,47911,0.204092,10
0d4ee2c6d6a5bc44a3186c0c36d0ee9b86a1fa05,47919,0.095982,10
0d4ee2c6d6a5bc44a3186c0c36d0ee9b86a1fa05,47999,0.0409872,10
762ae82f97f6e05f5e5efdd8d65f801265bb94f1,47918,0.239056,10
762ae82f97f6e05f5e5efdd8d65f801265bb94f1,47912,0.178661,10
762ae82f97f6e05f5e5efdd8d65f801265bb94f1,47916,0.152637,10
691d56409e56e212de73a19aaf9e3bc9de1d1c02,88101,0.459926,10
794b65333e780a3fccadb764a8e005da9c4ff3e6,82999,0.020548,10
794b65333e780a3fccadb764a8e005da9c4ff3e6,7311,0.152761,10
794b65333e780a3fccadb764a8e005da9c4ff3e6,7490,0.0666887,10
46836ee7c1addd70f521b1b54ae1e560a031ee87,70222,0.296919,10
46836ee7c1addd70f521b1b54ae1e560a031ee87,82999,0.0260377,10
5c186bcbc5a4051215e199b27b16708dbcbb94e3,47918,0.120867,10
5c186bcbc5a4051215e199b27b16708dbcbb94e3,3212,0.24255,10
5c186bcbc5a4051215e199b27b16708dbcbb94e3,3213,0.121434,10
fea0f8483de8b81a081cb94bb057a15ca0f73727,7490,0.0550391,10
952d03fe9827a0a5d0b098595a5648a63714a592,46383,0.18586,10
1d95c048eaee33351e3ca0dc100d77c8252f8ba6,47999,0.0335268,10
247af8ede89c75ae8e11e97e65d352afd8261573,88103,0.416429,10
247af8ede89c75ae8e11e97e65d352afd8261573,88991,0.302479,10
247af8ede89c75ae8e11e97e65d352afd8261573,88992,0.284424,10
247af8ede89c75ae8e11e97e65d352afd8261573,87901,0.104443,10
13560cc1dbdb975c74a09d2f9bbf0e5bb73d4c8e,85591,0.0116319,10
13560cc1dbdb975c74a09d2f9bbf0e5bb73d4c8e,6209,0.193888,10
fe8af653d7cfe0b54373e1aa191a35fe16f69824,47918,0.0819594,10
83ff03de6998c5eddee64ed9d1b71d989645883c,47918,0.147357,10
1a6224d387af6458b7bddddb07fb087cf52909fe,4332,0.192842,10
2fb9d6e77c3a5e6bf6e3550391dfa1ca083e47b5,1814,0.040424,10
a0ff608b9e4bfe20e23f8565bdc3226f8beca271,70222,0.150725,10
2f92946331c585387027ec69ce1cc881b2930fc1,6612,0.060366,10
a154e244c9d242f025fd9e07c723ecd7f148b4ec,86913,0.365001,10
a154e244c9d242f025fd9e07c723ecd7f148b4ec,85592,0.13669,10
d4096bb1083d6f4c5873a7a42f1c7972082e2b29,70102,0.220991,10
f864d1003daffcc1b2805a481142846860240125,93125,0.436862,10
f864d1003daffcc1b2805a481142846860240125,0143,0.191995,10
e273e561cb905556c8d7eb8c56f5ebf87a87ebf3,88993,0.182085,10
57d4b089058a3d456068fbdea0741eff30a3a1cb,46492,0.359875,10
a78ac0cd48406da883c2a8fddd7fa11e1fc17cac,47643,0.111641,10
a78ac0cd48406da883c2a8fddd7fa11e1fc17cac,9529,0.378866,10
a28660ad3f1b665b79b8e2e609af15b45a4e9d94,90012,0.22747,10
a28660ad3f1b665b79b8e2e609af15b45a4e9d94,85599,0.187445,10
a28660ad3f1b665b79b8e2e609af15b45a4e9d94,9003,0.196218,10
c7adfc881154f6f7fdc2f7e7d01a63ba2a790da4,47641,0.338636,10
c7adfc881154f6f7fdc2f7e7d01a63ba2a790da4,45402,0.175399,10
58ef54c849fdc07a8f3ac17bdd1a20a58d32008f,70221,0.243879,10
58ef54c849fdc07a8f3ac17bdd1a20a58d32008f,66292,0.133515,10
58ef54c849fdc07a8f3ac17bdd1a20a58d32008f,6420,0.53238,10
68c2c1f13cdcff28b2c2d00539124fd3732f2679,70102,0.164803,10
e3f37052a5a0691c8d4041cc27a6d37b4a758ac8,4332,0.162644,10
5daab640837835ca5a192e09b3d314bb2f8f0357,70102,0.220991,10
6f5f98eaff5b5400e6e47eb1e5d112fd24fd6b88,85599,0.279302,10
6f5f98eaff5b5400e6e47eb1e5d112fd24fd6b88,85522,0.150477,10
6f5f98eaff5b5400e6e47eb1e5d112fd24fd6b88,85322,0.0662454,10
58993c379d57f73fde5fc223a64eb42c8327d58b,85522,0.463766,10
58993c379d57f73fde5fc223a64eb42c8327d58b,85599,0.24402,10
0c18eb154d0faae4b5c863de91497ccd67e5c2bc,01134,0.439804,10
0c18eb154d0faae4b5c863de91497ccd67e5c2bc,01199,0.0134606,10
2753e38835680aa82340ca7714183e51b7e80921,77399,0.285553,10
2753e38835680aa82340ca7714183e51b7e80921,7732,0.442008,10
2753e38835680aa82340ca7714183e51b7e80921,7731,0.137982,10
d0f4b9c03aeb66d7c81cc3ad6a903fdaf9e41ad4,70102,0.233581,10
d0f4b9c03aeb66d7c81cc3ad6a903fdaf9e41ad4,70101,0.0690054,10
d0f4b9c03aeb66d7c81cc3ad6a903fdaf9e41ad4,6612,0.0515292,10
4d9a0260e29b1b7ce53d77e752e6c6e203c17b8d,70221,0.320023,10
4d9a0260e29b1b7ce53d77e752e6c6e203c17b8d,85592,0.285594,10
4d9a0260e29b1b7ce53d77e752e6c6e203c17b8d,70222,0.0926878,10
4d9a0260e29b1b7ce53d77e752e6c6e203c17b8d,7490,0.062096,10
e01c9ded97868965feaf8e783b5cccc9dbc6d279,6810,0.302858,10
af2423cc0f8ba8b8c31b4f00720fe538c46fa4cd,85599,0.227835,10
8ec9fa9297f28694c0c6b8d3d1d0402c4d69ec67,70221,0.280283,10
8ec9fa9297f28694c0c6b8d3d1d0402c4d69ec67,6420,0.358056,10
8ec9fa9297f28694c0c6b8d3d1d0402c4d69ec67,6499,0.0297753,10
c37127d83bf67a8789702495e157123685301ef6,6202,0.293284,10
c37127d83bf67a8789702495e157123685301ef6,6209,0.211864,10
c37127d83bf67a8789702495e157123685301ef6,6311,0.188328,10
afa63a5dc01bf549d5d1469efb644149d08b18c2,78202,0.388586,10
afa63a5dc01bf549d5d1469efb644149d08b18c2,70221,0.267195,10
afa63a5dc01bf549d5d1469efb644149d08b18c2,7810,0.197815,10
fbfddd3b6ff7d55538b85e1e9267462c474dea03,2740,0.0545762,10
fbfddd3b6ff7d55538b85e1e9267462c474dea03,2751,0.0106125,10
ac891d57526b8e49bf8c7a2c07caf646577430ff,6201,0.728724,10
ac891d57526b8e49bf8c7a2c07caf646577430ff,6202,0.244636,10
616afca8967ec79cdcd9dc9afb15f325b793b600,85322,0.0710029,10
d6abe8b12974a31c3ecfd6f10c0929b2e3a8bb42,47918,0.0838857,10
f7b41f4cf00e73f54c53b87ff1dfc428f67c8fbf,64923,0.102496,10
f7b41f4cf00e73f54c53b87ff1dfc428f67c8fbf,6420,0.284577,10
f7b41f4cf00e73f54c53b87ff1dfc428f67c8fbf,6612,0.0623497,10
dd570850fb327da7aef9a19951ada675ba9e8c66,70222,0.0851091,10
4b9548652665cb14c0a0f421ba9ab75b738d9478,70102,0.239209,10
4b9548652665cb14c0a0f421ba9ab75b738d9478,64923,0.0641262,10
4b9548652665cb14c0a0f421ba9ab75b738d9478,6612,0.0589896,10
f885d42c575563c8b5182964b8e074eb4fa4a377,4332,0.165131,10
1c2fc57142fd2d06b633e583731c2e86e7ba95e5,47918,0.169025,10
1c2fc57142fd2d06b633e583731c2e86e7ba95e5,47919,0.139786,10
d442016c7442eedc699deeb762cd80509e2b458a,46736,0.159708,10
d442016c7442eedc699deeb762cd80509e2b458a,46738,0.131838,10
d442016c7442eedc699deeb762cd80509e2b458a,46733,0.0314875,10
d442016c7442eedc699deeb762cd80509e2b458a,4333,0.270669,10
27861ea72ccef7e979099174e73963a1e12efd69,81229,0.21543,10
27861ea72ccef7e979099174e73963a1e12efd69,8129,0.128592,10
ddebf98f9477025bbaf91cc81cba5262ac490db4,70102,0.235892,10
ddebf98f9477025bbaf91cc81cba5262ac490db4,64923,0.0781069,10
ddebf98f9477025bbaf91cc81cba5262ac490db4,70101,0.064074,10
ddebf98f9477025bbaf91cc81cba5262ac490db4,6420,0.572477,10
ddebf98f9477025bbaf91cc81cba5262ac490db4,6612,0.0586666,10
6c8173972f17b82dbb39eed1b297afb54aa83e98,42111,0.426566,10
6c8173972f17b82dbb39eed1b297afb54aa83e98,42112,0.38012,10
6c8173972f17b82dbb39eed1b297afb54aa83e98,43999,0.11525,10
655ef74365dff281051b34509b5e3febbfafcd4b,47999,0.038838,10
c08be8ae4883c69cee16148d4e2d6cf227ff3f90,82999,0.0308844,10
c08be8ae4883c69cee16148d4e2d6cf227ff3f90,7311,0.241933,10
c08be8ae4883c69cee16148d4e2d6cf227ff3f90,7320,0.102626,10
c08be8ae4883c69cee16148d4e2d6cf227ff3f90,5813,0.0467089,10
e62c15d302c4ae49a2fa271f82c79c3d01ea2df1,86911,0.996648,10
a73c307294cd3d3426ab10ea583129e6481d6509,70102,0.0854019,10
07a0d66098f03e0f1d0b67e220b4b152cf77a9df,86919,0.442867,10
07a0d66098f03e0f1d0b67e220b4b152cf77a9df,86222,0.191159,10
07a0d66098f03e0f1d0b67e220b4b152cf77a9df,86923,0.08533,10
c61015116a745bf6a4f6b572ea681977f9a8b540,70221,0.2297,10
c61015116a745bf6a4f6b572ea681977f9a8b540,7311,0.269844,10
c61015116a745bf6a4f6b572ea681977f9a8b540,7112,0.157661,10
c61015116a745bf6a4f6b572ea681977f9a8b540,7490,0.0655764,10
52543148aa32439bd9e51b842fb84c92fdf523ab,70102,0.161067,10
52543148aa32439bd9e51b842fb84c92fdf523ab,64923,0.110859,10
52543148aa32439bd9e51b842fb84c92fdf523ab,6612,0.0891338,10
d58b17e9d8c3af377bc7c749525804c973931a4e,85201,0.234822,10
d58b17e9d8c3af377bc7c749525804c973931a4e,85314,0.0589697,10
cd6ee3efda553b863c7a8328eb113852735a94e9,77112,0.227109,10
5e0ad5aa590fd7d48edfa1f6add78b51bcfdec73,8710,0.0693217,10
62c3794771e67f2ed2e1fb1b2fce683649ba6553,64302,0.127214,10
62c3794771e67f2ed2e1fb1b2fce683649ba6553,6810,0.391011,10
1a395329264582b8b5c968f7ac9e03b1ad24d14c,52109,0.113731,10
1a395329264582b8b5c968f7ac9e03b1ad24d14c,50403,0.0333225,10
6b01bc64de39d0e7209bd76dec2f75b1c4dac12c,64923,0.0787396,10
6b01bc64de39d0e7209bd76dec2f75b1c4dac12c,70101,0.0622365,10
6b01bc64de39d0e7209bd76dec2f75b1c4dac12c,6420,0.308436,10
6b01bc64de39d0e7209bd76dec2f75b1c4dac12c,6612,0.0626543,10
434619fd24fc9f6ed588159181d0d270d846b6db,70102,0.120063,10
434619fd24fc9f6ed588159181d0d270d846b6db,64923,0.0947065,10
434619fd24fc9f6ed588159181d0d270d846b6db,6612,0.0573593,10
3e8a910ea9679ad9bf3fde45334b81af69bd0515,47914,0.346045,10
3e8a910ea9679ad9bf3fde45334b81af69bd0515,47915,0.203231,10
3e8a910ea9679ad9bf3fde45334b81af69bd0515,47919,0.132019,10
82a49e1627d92a9b2bd2233ad214deb07f93fab2,70102,0.197583,10
68dc2cdd94b52c3f06d1636c7f91beb695ffc190,70221,0.331001,10
68dc2cdd94b52c3f06d1636c7f91beb695ffc190,70222,0.131645,10
68dc2cdd94b52c3f06d1636c7f91beb695ffc190,7320,0.325404,10
68dc2cdd94b52c3f06d1636c7f91beb695ffc190,7311,0.166283,10
