mutation_year,mutation_week,company_id,branch_id,SBIHOOFDACT,SBINEVENACT1,SBINEVENACT2
2022,39,abd3f71535eabdb950071d05cfdf79235b81c1ec,5ef257d33f973bd633d3247ad034ac2d16683b9d,6420,,
2021,50,536c01fb16c444bda9fe908050e0244658e23011,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,94996,,
2022,18,706fd65c808d68559a68920d517acbe3d542915e,021de6df403b0e902fd0e02b1f9d6431e7b987f7,70221,78202,
2022,23,706fd65c808d68559a68920d517acbe3d542915e,021de6df403b0e902fd0e02b1f9d6431e7b987f7,70221,78202,
2021,15,a6a5939e27eb11e6afbddc903f8297de8b0a3e30,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,94997,,
2021,19,a6a5939e27eb11e6afbddc903f8297de8b0a3e30,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,94997,,
2021,40,54673e752b9a18e48b78e740217680392f5e6229,01bc226799227b269ba4d31de66551d26f459b32,86919,,
2022,36,26848bf199df88956d95d34a0f2dfea13ee9de50,b2d83b436698d88e346ad673a12365770c9de330,91022,9609,
2022,46,452488fde280ef6d44823a4d59484dff2360e2a2,9d0ae6f771a93f2d70cd69388df307e46ffa3c14,90011,,
2021,08,2d3536fba9c58d766d7b060e4c2b3cc917cd52bb,56c3ddfc41258352c51df7640c3d075f5ee94fb6,47782,,
2021,41,2d3536fba9c58d766d7b060e4c2b3cc917cd52bb,56c3ddfc41258352c51df7640c3d075f5ee94fb6,47782,,
2022,40,2d3536fba9c58d766d7b060e4c2b3cc917cd52bb,56c3ddfc41258352c51df7640c3d075f5ee94fb6,47782,,
2022,01,76ae08471ae129c7a02a151a50bb465d8d8f492a,e95948109ca3aefdf7bd9c013ca36860820ccd8c,5629,,
2021,38,07626b637ad4b52fb1640e7ae5be7ffbe1b00a98,68b5199b47faa1d00cd0f0d105b9e87bda92aa04,68204,6810,
2023,11,07626b637ad4b52fb1640e7ae5be7ffbe1b00a98,68b5199b47faa1d00cd0f0d105b9e87bda92aa04,68204,6810,
2021,45,d3e4e1ca6e9d56a689b5811c2b3907f4c2c856df,f027e5c84c1de5f88177152c7e71821d1e1ef934,4110,6810,
2022,52,d3e4e1ca6e9d56a689b5811c2b3907f4c2c856df,f027e5c84c1de5f88177152c7e71821d1e1ef934,4110,6810,
2021,08,7afe142f5cf0637ff3e165800df3e53e90442f10,92561b7d73c31a9b974bed1c3c1745c504566aae,70102,,
2021,28,7afe142f5cf0637ff3e165800df3e53e90442f10,92561b7d73c31a9b974bed1c3c1745c504566aae,70102,,
2023,03,7afe142f5cf0637ff3e165800df3e53e90442f10,92561b7d73c31a9b974bed1c3c1745c504566aae,70102,,
2021,08,3f03e182bc72fd9bdb1967ba97cf738016a3f871,16a55569437c205cec8662cac6df0e368f228645,70102,,
2021,28,3f03e182bc72fd9bdb1967ba97cf738016a3f871,16a55569437c205cec8662cac6df0e368f228645,70102,,
2022,34,3f03e182bc72fd9bdb1967ba97cf738016a3f871,16a55569437c205cec8662cac6df0e368f228645,70102,,
2021,47,122247ef90d022b9a05e93f93a37a4363b79121d,4fbbf1d342de0f15757ea0717fbc476bfc7b662e,6420,,
2022,46,122247ef90d022b9a05e93f93a37a4363b79121d,4fbbf1d342de0f15757ea0717fbc476bfc7b662e,6420,,
2021,06,d30951df7fb3ee32f6ddc5cf37ba5354df9417b8,566009f68f1f3fdfdbd4fa3a5fa798185fcb67a7,6420,,
2022,24,d30951df7fb3ee32f6ddc5cf37ba5354df9417b8,566009f68f1f3fdfdbd4fa3a5fa798185fcb67a7,6420,,
2021,28,4abda079e2e3f9ac2da2464ef6fff65e9e50e9a2,719df07e3a369668a010474bcf1994dddf0e1f94,70102,,
2022,25,4abda079e2e3f9ac2da2464ef6fff65e9e50e9a2,719df07e3a369668a010474bcf1994dddf0e1f94,70102,,
2021,22,86af69cc88a50aa52d5c6ea8ac380e9118547faa,cec545f9ac21da92bddce917a91b8a0f56ef98da,6420,,
2022,28,86af69cc88a50aa52d5c6ea8ac380e9118547faa,cec545f9ac21da92bddce917a91b8a0f56ef98da,6420,,
2021,11,5a894addb5d3682ee7ae29c886b470ee1daf5bda,bce72a4d56d73769c33dc8e90c9ab033061657de,68204,,
2023,02,5a894addb5d3682ee7ae29c886b470ee1daf5bda,bce72a4d56d73769c33dc8e90c9ab033061657de,68204,,
2021,11,5a894addb5d3682ee7ae29c886b470ee1daf5bda,678a0da6d20658d2e0ef39022de3451f07515617,68204,,
2023,02,5a894addb5d3682ee7ae29c886b470ee1daf5bda,678a0da6d20658d2e0ef39022de3451f07515617,68204,,
2021,11,5a894addb5d3682ee7ae29c886b470ee1daf5bda,f12dcae66a1abd7b972eacdb4a54a948a0ef4493,68204,,
2023,02,5a894addb5d3682ee7ae29c886b470ee1daf5bda,f12dcae66a1abd7b972eacdb4a54a948a0ef4493,68204,,
2021,42,20f4df9def1b3a4a9e62ddedd01887c16342ca59,abc08c94ee5b933e26f9a85fd473fd1c728ad0c2,8130,42112,
2022,30,20f4df9def1b3a4a9e62ddedd01887c16342ca59,abc08c94ee5b933e26f9a85fd473fd1c728ad0c2,8130,42112,
2021,44,3375d2e449c782e29bc44fbb31bd3f2b9dcfc61c,93fb7fe1cee5cdbd996010588a4af5c6da576e84,6622,,
2022,45,3375d2e449c782e29bc44fbb31bd3f2b9dcfc61c,93fb7fe1cee5cdbd996010588a4af5c6da576e84,6622,,
2022,01,8dc980e776b3b64905419928667540f0febb68ea,7141fee7ffb08d05dc5f67bb3978377b30403da6,70102,,
2022,39,8dc980e776b3b64905419928667540f0febb68ea,7141fee7ffb08d05dc5f67bb3978377b30403da6,70102,,
2022,31,615f33b57980b6872fc0c129258717f7bb8981ce,b77b56fbc75fa43a81abc5a2948376554b22a67c,64301,,
2021,45,2089022ff59f3ab361861071c221fcafae07ebbf,3169e6d3498f0c7027c5feda2229f42925aeadd3,70102,,
2021,27,f560b194a0b174e5bca21ab9c6ec8a32e091e7fd,3fcaa22b77b8480210e3d7e81c992e861685f90f,66292,,
2022,09,f560b194a0b174e5bca21ab9c6ec8a32e091e7fd,3fcaa22b77b8480210e3d7e81c992e861685f90f,66292,,
2021,05,42b506565bdafc61a8e0fab5135b1cdf7c813ad8,a5ffcc94b767cc13508b5f28581693d92a2937a4,6420,,
2021,21,42b506565bdafc61a8e0fab5135b1cdf7c813ad8,a5ffcc94b767cc13508b5f28581693d92a2937a4,6420,,
2021,40,42b506565bdafc61a8e0fab5135b1cdf7c813ad8,a5ffcc94b767cc13508b5f28581693d92a2937a4,6420,,
2021,51,10f544a792c07ebc31076908add880dc85c72ef4,84480f787d3e27add23410f5d1acabc2f30b9c46,70102,,
2023,03,10f544a792c07ebc31076908add880dc85c72ef4,84480f787d3e27add23410f5d1acabc2f30b9c46,70102,,
2023,05,10f544a792c07ebc31076908add880dc85c72ef4,84480f787d3e27add23410f5d1acabc2f30b9c46,70102,,
2021,12,05ef92e392d6d35d52e43031787479d6b88a996a,6194d19dec73dea7d782d73ce0a9b3f1ba9f92cb,1051,,
2022,11,05ef92e392d6d35d52e43031787479d6b88a996a,6194d19dec73dea7d782d73ce0a9b3f1ba9f92cb,1051,,
2023,11,05ef92e392d6d35d52e43031787479d6b88a996a,6194d19dec73dea7d782d73ce0a9b3f1ba9f92cb,1051,,
2022,02,6b9a6be7328fae7d1d443b46002af570866063c5,ffd3b026a8166d3f9873e739db5b6118ab28eae5,46901,47789,
2022,02,6b9a6be7328fae7d1d443b46002af570866063c5,a7e3bc6f909cfaebb61d21d68db4924b587f5501,6630,,
2021,01,f3e66411a05374b1e8611ce4f9b0cec53944045e,b97d8a83bd4f17f77fb5bbb05418687634c6e28c,46901,4941,
2021,46,f3e66411a05374b1e8611ce4f9b0cec53944045e,b97d8a83bd4f17f77fb5bbb05418687634c6e28c,46901,4941,
2022,08,f3e66411a05374b1e8611ce4f9b0cec53944045e,b97d8a83bd4f17f77fb5bbb05418687634c6e28c,46901,4941,78202
2022,14,f3e66411a05374b1e8611ce4f9b0cec53944045e,b97d8a83bd4f17f77fb5bbb05418687634c6e28c,46901,4941,78202
2022,47,f3e66411a05374b1e8611ce4f9b0cec53944045e,b97d8a83bd4f17f77fb5bbb05418687634c6e28c,46901,4941,78202
2021,19,236d9769e779532359bd86c0d3dcfc311fc526c9,9f660964d4eafcbcec60dfd224b1620df571742e,4332,,
2021,13,b4ea1437534e2a3e5bfa52b03e7dc58b839129bc,69767e0cb7457bc18672c61b29881149bcb91528,7490,91022,4618
2021,15,b4ea1437534e2a3e5bfa52b03e7dc58b839129bc,69767e0cb7457bc18672c61b29881149bcb91528,91022,4618,7490
2021,23,c3782b20dfad991004bebe22e589943f2fc1ce4c,11080560c7a161d1d425634a00eefb9b62857d64,70102,,
2022,21,c3782b20dfad991004bebe22e589943f2fc1ce4c,11080560c7a161d1d425634a00eefb9b62857d64,70102,,
2022,04,b99b6e3c5429213dc1ac0a9ca5c59f26a3752c44,fea985eb8c7b65117b616aec05f9a2b227012a59,6420,,
2022,19,b99b6e3c5429213dc1ac0a9ca5c59f26a3752c44,fea985eb8c7b65117b616aec05f9a2b227012a59,6420,,
2021,35,cdcc80f6880563ece300dd860a1625ca0c15b0e0,d2bcccb6f6452a97102d1838e6c0c10df51e5e17,64303,,
2022,21,cdcc80f6880563ece300dd860a1625ca0c15b0e0,d2bcccb6f6452a97102d1838e6c0c10df51e5e17,64303,,
2021,28,49c99b522d7ff1ebc4ec0655f85e7ab7f614fc8f,e8335cb47cdebebda9503879893c4bcd3a591bc0,45311,,
2022,45,49c99b522d7ff1ebc4ec0655f85e7ab7f614fc8f,e8335cb47cdebebda9503879893c4bcd3a591bc0,45311,,
2021,39,64e4a62ae82c08ab94ed5e91c9cb0799d30db3ee,2c4852f8a862887c2ee1fb79c802acf68c6453a0,46311,,
2022,23,64e4a62ae82c08ab94ed5e91c9cb0799d30db3ee,2c4852f8a862887c2ee1fb79c802acf68c6453a0,46311,,
2021,16,977209b8872464d86318bc12b45e97cd7e2db16e,4d173f37ccace0529a26b495b41b243838ae7112,6420,,
2023,02,977209b8872464d86318bc12b45e97cd7e2db16e,4d173f37ccace0529a26b495b41b243838ae7112,6420,,
2021,21,389c21ce88c552bb68acccc11526b85709de75e4,307dc3651f9a2b30881129e2d14b600488bbca18,4120,,
2022,21,389c21ce88c552bb68acccc11526b85709de75e4,307dc3651f9a2b30881129e2d14b600488bbca18,4120,,
2022,11,293645dd06e946db0aa53a9679ad22135afbf046,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,49391,,
2022,15,293645dd06e946db0aa53a9679ad22135afbf046,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,49391,,
2022,20,293645dd06e946db0aa53a9679ad22135afbf046,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,49391,,
2021,47,10bccc41c5ccc7632a74a21f94ea3db2c8a7e693,076a44f9eacc32394aaf02e9792c52e00c14437b,64303,,
2022,44,10bccc41c5ccc7632a74a21f94ea3db2c8a7e693,076a44f9eacc32394aaf02e9792c52e00c14437b,64303,,
2021,10,cc91b226b16dff0b20d0a69d7ad841447f1e2579,dd748c33192ae9cff16d816bda110b220d2f5ef6,70102,,
2021,47,cc91b226b16dff0b20d0a69d7ad841447f1e2579,dd748c33192ae9cff16d816bda110b220d2f5ef6,70102,,
2021,49,149d596101214f01fa2ca7dd15b1e0cabd978139,f8989fc9ff53a637ca3e6a4098f7205576936cd5,4332,42112,43993
2021,51,1eaaa061a21a578cad4d8bfdb2f04e5ade855fd7,c9d74c3395fbe4defd7782e43eb44069df59e86a,6810,,
2022,52,1eaaa061a21a578cad4d8bfdb2f04e5ade855fd7,c9d74c3395fbe4defd7782e43eb44069df59e86a,6810,,
2021,51,1bc1ba72408c2d23838119b35ef867ae2a640ab8,2bf7eaf8b1708a15f95a8860ae873817277aad8d,6810,,
2022,52,1bc1ba72408c2d23838119b35ef867ae2a640ab8,2bf7eaf8b1708a15f95a8860ae873817277aad8d,6810,,
2021,41,f79a5741289bcfa286c6b474f624a7eec062ea0f,f70c03ecd50d021d8cef69982672b9684b94d65c,6420,,
2021,42,f79a5741289bcfa286c6b474f624a7eec062ea0f,f70c03ecd50d021d8cef69982672b9684b94d65c,6420,,
2021,28,d8cb0c6058acc56188db5f1dd1b0af18def4ef30,df2176e27279a810391a411c89daf92444e4c3f6,6420,,
2022,28,d8cb0c6058acc56188db5f1dd1b0af18def4ef30,df2176e27279a810391a411c89daf92444e4c3f6,6420,,
2021,29,eb38d8055d8c4f997033d8953ac8c059af6e7320,93306303583b762d800f87a0af8baa6e8b7d03a3,70102,,
2022,29,eb38d8055d8c4f997033d8953ac8c059af6e7320,93306303583b762d800f87a0af8baa6e8b7d03a3,70102,,
2021,49,67879a8fb18a5a175eb2ccbda399c26ef35c2a4a,478ba3578f54770db112efc7f9b8e4996b7f58b1,5221,46472,
2022,16,67879a8fb18a5a175eb2ccbda399c26ef35c2a4a,478ba3578f54770db112efc7f9b8e4996b7f58b1,5221,46472,
2021,31,6ed9d3ea244a325034a8615112f13f55603014b2,5a9fd008dcac525de62178bbc4896fcf8093f247,6420,,
2022,45,6ed9d3ea244a325034a8615112f13f55603014b2,5a9fd008dcac525de62178bbc4896fcf8093f247,6420,,
2021,07,58f67cc665f8690b1ab054c391cf858b0d3d9bef,348436ee18ea4e38c548f87a6dce07635ada8c17,70102,,
2022,12,58f67cc665f8690b1ab054c391cf858b0d3d9bef,348436ee18ea4e38c548f87a6dce07635ada8c17,70102,,
2023,12,58f67cc665f8690b1ab054c391cf858b0d3d9bef,348436ee18ea4e38c548f87a6dce07635ada8c17,70102,,
2021,02,344ff7d3ba6128c2bce30898daec16aa249aa0de,cf2adb7fc5f14ede0c482221dbf5e630ad9090e3,6420,,
2022,01,344ff7d3ba6128c2bce30898daec16aa249aa0de,cf2adb7fc5f14ede0c482221dbf5e630ad9090e3,6420,,
2023,13,344ff7d3ba6128c2bce30898daec16aa249aa0de,cf2adb7fc5f14ede0c482221dbf5e630ad9090e3,6420,,
2021,16,e27021b84b448aca2fdf8a039727546d03922f96,d0c719af7724cba3771e7a55e03b70d46d4fb71b,6612,,
2022,12,e27021b84b448aca2fdf8a039727546d03922f96,d0c719af7724cba3771e7a55e03b70d46d4fb71b,6612,,
2023,11,e27021b84b448aca2fdf8a039727546d03922f96,d0c719af7724cba3771e7a55e03b70d46d4fb71b,6612,,
2021,20,c244b359d5aa26e0fde3369c4be3de6a6956e6b3,b465d8eaad880e2b5783b98ccfe496e32468fcae,6420,,
2022,25,c244b359d5aa26e0fde3369c4be3de6a6956e6b3,b465d8eaad880e2b5783b98ccfe496e32468fcae,6420,,
2021,26,575f06437abf0f0193ecd0199049c188569a4558,9c58de404ed331b673e2e66ff52c5abe519add2e,6420,,
2022,07,575f06437abf0f0193ecd0199049c188569a4558,9c58de404ed331b673e2e66ff52c5abe519add2e,6420,,
2023,02,575f06437abf0f0193ecd0199049c188569a4558,9c58de404ed331b673e2e66ff52c5abe519add2e,6420,,
2021,09,abbec5e7f8fd2a3044066b5170e706078a614add,9925a7950521889216190253123b27739369a26d,6420,,
2021,49,abbec5e7f8fd2a3044066b5170e706078a614add,9925a7950521889216190253123b27739369a26d,6420,,
2022,49,abbec5e7f8fd2a3044066b5170e706078a614add,9925a7950521889216190253123b27739369a26d,6420,,
2021,09,00d4e00e1bed9a44f45b858713c554301cd88e85,8941514703b025d0f41f58e248b7408fa7b03346,6420,,
2021,49,00d4e00e1bed9a44f45b858713c554301cd88e85,8941514703b025d0f41f58e248b7408fa7b03346,6420,,
2022,49,00d4e00e1bed9a44f45b858713c554301cd88e85,8941514703b025d0f41f58e248b7408fa7b03346,6420,,
2021,52,4e900029e3fe1430c2740685820724e95c386e2b,f5712159d108565f0e66fd6fb6381bd3094de831,70102,,
2023,03,4e900029e3fe1430c2740685820724e95c386e2b,f5712159d108565f0e66fd6fb6381bd3094de831,70102,,
2021,52,ef341525600d412eaa097c8866bbdc9e70c2c6eb,352cae59a48299d60c4dd9e78db7e868e02fd418,46473,,
2023,03,ef341525600d412eaa097c8866bbdc9e70c2c6eb,352cae59a48299d60c4dd9e78db7e868e02fd418,46473,,
2021,41,33589e0415d045f4c298a47e69f03221cdef2cad,7cd359b8955579294b75ac8c812c6ccf194cebe7,6420,,
2022,29,33589e0415d045f4c298a47e69f03221cdef2cad,7cd359b8955579294b75ac8c812c6ccf194cebe7,6420,,
2021,35,8209bcbdbba563689ec8020a52851bd40c321b58,7682772621860f4929282f00690bbbc8bb8c43a1,2599,,
2023,05,8209bcbdbba563689ec8020a52851bd40c321b58,7682772621860f4929282f00690bbbc8bb8c43a1,2599,,
2021,48,4eef912f6821818d1b7f56b13569a121822e0d0e,42199623fd3150499dc02f68996f01c614495b24,47717,47593,47597
2022,47,4eef912f6821818d1b7f56b13569a121822e0d0e,42199623fd3150499dc02f68996f01c614495b24,47717,47593,47597
2021,44,cf43679f3941b6b34c21d6202d7aa45151807f57,3cb3ee6d12b769d0a6be3475751592ffffe03664,69101,,
2022,51,cf43679f3941b6b34c21d6202d7aa45151807f57,3cb3ee6d12b769d0a6be3475751592ffffe03664,69101,,
2021,16,ec8c35d39ceb9307b9bfd3711e54a3f2f6c70323,5dd178b275ed22ed1458f818a177d3ec67de8c71,64303,,
2022,29,ec8c35d39ceb9307b9bfd3711e54a3f2f6c70323,5dd178b275ed22ed1458f818a177d3ec67de8c71,64303,,
2021,08,41d764fc3349e26c0b8b4715042ae8e64de363d8,41e030ba2e5cab29dcc54c1c6dae9340f3796e23,6420,70221,
2022,24,41d764fc3349e26c0b8b4715042ae8e64de363d8,41e030ba2e5cab29dcc54c1c6dae9340f3796e23,6420,70221,
2022,06,e5d81082b98fe5fccbbfcb734065041012dc1bf0,45091adb950907e037b00da505b79d76baf02d10,4120,,
2023,07,e5d81082b98fe5fccbbfcb734065041012dc1bf0,45091adb950907e037b00da505b79d76baf02d10,4120,,
2021,18,b920e41a4d6ee9f714e9f1a507a526a7f98ab26e,240c25dc10a5347290c465bbca62562d628f748d,6420,,
2021,31,b920e41a4d6ee9f714e9f1a507a526a7f98ab26e,240c25dc10a5347290c465bbca62562d628f748d,6420,,
2022,42,b920e41a4d6ee9f714e9f1a507a526a7f98ab26e,240c25dc10a5347290c465bbca62562d628f748d,6420,,
2021,28,4faa1bb0f966f5420632153493ca689a5b5c280a,35cfd5ae75db8a645c5b313dae7624af816cb463,6420,,
2022,28,4faa1bb0f966f5420632153493ca689a5b5c280a,35cfd5ae75db8a645c5b313dae7624af816cb463,6420,,
2021,30,0bbe68fc1a3411a23eaa54f567bf4f5f80248ac7,badb79ef1d65dd38108d9f2e0f0daf498f67c36f,6420,,
2022,22,0bbe68fc1a3411a23eaa54f567bf4f5f80248ac7,badb79ef1d65dd38108d9f2e0f0daf498f67c36f,6420,,
2021,44,ed6e33c3026c7a5649b92244562b80f5d586723b,3eaa410e062f3ee6cf4b9701114c5a6b302244f4,6420,,
2022,34,ed6e33c3026c7a5649b92244562b80f5d586723b,3eaa410e062f3ee6cf4b9701114c5a6b302244f4,6420,,
2021,44,455a82b54c64e82de4314d3d6e2cf44af38301fa,5471a1dd9e1336bc9a67b916320d99bf71e03542,6420,,
2022,34,455a82b54c64e82de4314d3d6e2cf44af38301fa,5471a1dd9e1336bc9a67b916320d99bf71e03542,6420,,
2021,45,24dc9b0715cf21ce6c57debbf8cefbfa7aa04e82,ac4f5b8611a206064a77f8602a60576c26d0d3a9,4613,,
2022,45,24dc9b0715cf21ce6c57debbf8cefbfa7aa04e82,ac4f5b8611a206064a77f8602a60576c26d0d3a9,4613,,
2021,41,c560077876d29ff2abf41030e0c9c403f08b0f79,ebf92f719730066192e9f66576eb10e91777188b,47643,,
2021,41,c560077876d29ff2abf41030e0c9c403f08b0f79,a6dc06fce49e1a78f0428460a29c27bdf2021977,47643,,
2021,10,39c5c743a6f02d49f31869b11b672ee1e8957f49,ff04cc26d3ca716bae8e3d047aa702f877dfc4c3,6420,,
2022,06,39c5c743a6f02d49f31869b11b672ee1e8957f49,ff04cc26d3ca716bae8e3d047aa702f877dfc4c3,6420,,
2023,11,39c5c743a6f02d49f31869b11b672ee1e8957f49,ff04cc26d3ca716bae8e3d047aa702f877dfc4c3,6420,,
2021,16,15a1e6d46255235db82939fc377809a589f9837a,20fd923c9a43df8aaf0d17d6b104f4978eb37366,70221,,
2021,36,15a1e6d46255235db82939fc377809a589f9837a,20fd923c9a43df8aaf0d17d6b104f4978eb37366,70221,,
2022,23,15a1e6d46255235db82939fc377809a589f9837a,20fd923c9a43df8aaf0d17d6b104f4978eb37366,70221,,
2021,52,d7e721f56ab3023dd4a19ab070790311cd113ba7,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,65113,,
2022,14,9d7586a2df3ae97dac1e6b982cac446dad5733c4,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,9002,,
2021,28,0ba086a352dc7268331d9f7ddac6d751cf583091,6a32a4ed9316cd39af34b45768e91447dbb1be4b,70221,,
2021,39,0ba086a352dc7268331d9f7ddac6d751cf583091,6a32a4ed9316cd39af34b45768e91447dbb1be4b,70221,,
2021,03,3b4382cbb7216d9fef9c2c9b27743b30d4517ddc,778ca3766a7e6c8cd32fd1dd24044130bc16a8bb,6420,,
2021,38,3b4382cbb7216d9fef9c2c9b27743b30d4517ddc,778ca3766a7e6c8cd32fd1dd24044130bc16a8bb,6420,,
2023,01,3b4382cbb7216d9fef9c2c9b27743b30d4517ddc,778ca3766a7e6c8cd32fd1dd24044130bc16a8bb,6420,,
2021,11,99650f13ba546eb75388eb2e64f58b8ef58dabc0,a950e0e54224649de12add0df52b87190e3c7987,6420,,
2022,06,99650f13ba546eb75388eb2e64f58b8ef58dabc0,a950e0e54224649de12add0df52b87190e3c7987,6420,,
2022,36,99650f13ba546eb75388eb2e64f58b8ef58dabc0,a950e0e54224649de12add0df52b87190e3c7987,6420,,
2021,10,267ac41d62b39114640bb4e5a6ae4d2b3f3affb6,7c7c36e08117d0693164f4c26c154162f55b5ed7,4614,4615,
2021,31,267ac41d62b39114640bb4e5a6ae4d2b3f3affb6,7c7c36e08117d0693164f4c26c154162f55b5ed7,4614,4615,
2021,32,267ac41d62b39114640bb4e5a6ae4d2b3f3affb6,7c7c36e08117d0693164f4c26c154162f55b5ed7,4614,4615,
2022,05,267ac41d62b39114640bb4e5a6ae4d2b3f3affb6,7c7c36e08117d0693164f4c26c154162f55b5ed7,4614,4615,
2022,08,267ac41d62b39114640bb4e5a6ae4d2b3f3affb6,7c7c36e08117d0693164f4c26c154162f55b5ed7,4614,4615,
2022,42,267ac41d62b39114640bb4e5a6ae4d2b3f3affb6,7c7c36e08117d0693164f4c26c154162f55b5ed7,4614,4615,
2021,26,a369abcea208be270bb596f0b02c2e4eba3aaa41,215f35ed485f99dc41b11ac571d5df4ae93a4569,6420,,
2022,10,a369abcea208be270bb596f0b02c2e4eba3aaa41,215f35ed485f99dc41b11ac571d5df4ae93a4569,6420,,
2023,09,a369abcea208be270bb596f0b02c2e4eba3aaa41,215f35ed485f99dc41b11ac571d5df4ae93a4569,6420,,
2021,40,d75f8a3e7f9063ecbd89d3a857c2d00efb11b449,2b935be2d51064cf291b8aad1c339c740629d590,78201,,
2022,19,d75f8a3e7f9063ecbd89d3a857c2d00efb11b449,2b935be2d51064cf291b8aad1c339c740629d590,78201,,
2021,09,2104cb095e45413243741c908f23c6c515a1e5bf,0686967818f28852640ca8a033b0f1178b89730d,6420,,
2021,22,2104cb095e45413243741c908f23c6c515a1e5bf,0686967818f28852640ca8a033b0f1178b89730d,6420,,
2023,02,2104cb095e45413243741c908f23c6c515a1e5bf,0686967818f28852640ca8a033b0f1178b89730d,6420,,
2022,08,1dd984ed45f9447a015a2d977be805e48c795107,e3aa1b4e6ce92e008a0ce9f20bb2e5400d0dd238,70102,6832,68204
2022,52,1dd984ed45f9447a015a2d977be805e48c795107,e3aa1b4e6ce92e008a0ce9f20bb2e5400d0dd238,70102,6832,68204
2021,02,0822d73b09b478e942732a3b139322e3e7b71b9c,0640829ff43b61fddbdc9acf5fb852d3aafe2787,6420,,
2021,34,0822d73b09b478e942732a3b139322e3e7b71b9c,0640829ff43b61fddbdc9acf5fb852d3aafe2787,6420,,
2022,17,0822d73b09b478e942732a3b139322e3e7b71b9c,0640829ff43b61fddbdc9acf5fb852d3aafe2787,6420,,
2022,50,0822d73b09b478e942732a3b139322e3e7b71b9c,0640829ff43b61fddbdc9acf5fb852d3aafe2787,6420,,
2021,44,f34d1967a7eda641a4b6d2bdd17a54ecaa6bd2ac,eeb49699912bdd7e0b7e06091d6147bff0b4d354,6420,,
2022,34,f34d1967a7eda641a4b6d2bdd17a54ecaa6bd2ac,eeb49699912bdd7e0b7e06091d6147bff0b4d354,6420,,
2021,25,3ce4bb6d624d0614cb7493e6e34315c89ad96ca2,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,9002,,
2021,24,5f6304a19fa3c6b9bde3be83b0ad443f9e545f52,2a910c465c79a5dbbe1f159e54f1229b622750ac,6420,,
2022,51,5f6304a19fa3c6b9bde3be83b0ad443f9e545f52,2a910c465c79a5dbbe1f159e54f1229b622750ac,6420,,
2022,05,e944b1edccf195f34e3cd835c3e341aab201a551,a8974fac372d1f65d3e617a48210bd4ec47ab1e7,5221,,
2022,41,e944b1edccf195f34e3cd835c3e341aab201a551,a8974fac372d1f65d3e617a48210bd4ec47ab1e7,5221,,
2022,01,01c37dd3574e698107fa1c68b390ece5815ee76c,fc847c480daeca3d9597a14d6d1c84bf44d72cbd,69203,,
2021,48,d41d466e073cb1cc026e40b4e9a52174e936dd55,f18609b35918722564cca0b055b03abb81cc4a8b,9003,,
2022,35,d41d466e073cb1cc026e40b4e9a52174e936dd55,f18609b35918722564cca0b055b03abb81cc4a8b,86919,9003,
2023,05,d41d466e073cb1cc026e40b4e9a52174e936dd55,f18609b35918722564cca0b055b03abb81cc4a8b,9003,,
2021,05,6cb03a7e0746bfe7979261a12016b076cb0f4e36,e359668f2adfde929b1df2417232aab744e90e44,94997,,
2022,29,6cb03a7e0746bfe7979261a12016b076cb0f4e36,e359668f2adfde929b1df2417232aab744e90e44,94997,,
2021,09,2cc9a0cd9c63d70a7099bc93f499a0fda996043d,a7ec18c231b8a84445539d26726b6c5ad9d41f93,6420,,
2022,22,2cc9a0cd9c63d70a7099bc93f499a0fda996043d,a7ec18c231b8a84445539d26726b6c5ad9d41f93,6420,,
2022,35,2cc9a0cd9c63d70a7099bc93f499a0fda996043d,a7ec18c231b8a84445539d26726b6c5ad9d41f93,6420,,
2021,21,92c414259ee3a762610f2b463ffc2f616c615fb6,45d8d07446974d3c3e9b47b7de1c88d5a0d09266,6420,,
2022,25,92c414259ee3a762610f2b463ffc2f616c615fb6,45d8d07446974d3c3e9b47b7de1c88d5a0d09266,6420,,
2021,21,28538d73c2e3db38d22da46aa0eb4fe07621022a,4e1189c7e24709d56529a0679ce8589cad86c761,69103,,
2022,25,28538d73c2e3db38d22da46aa0eb4fe07621022a,4e1189c7e24709d56529a0679ce8589cad86c761,69103,,
2021,09,06aa793619f1532feb9f7df35f4f72f46264029b,064a898407878b7dbb03e2a812b5f27ea479f723,56101,,
2021,38,338f8da9c458d2fe7d08a6f3b0ba7542fdd99e4d,07276e2e307872981853aa2fc61e2d27fb747b50,86104,78202,86922
2021,52,338f8da9c458d2fe7d08a6f3b0ba7542fdd99e4d,07276e2e307872981853aa2fc61e2d27fb747b50,86104,78202,86922
2023,01,338f8da9c458d2fe7d08a6f3b0ba7542fdd99e4d,07276e2e307872981853aa2fc61e2d27fb747b50,86104,78202,86922
